family_id,region,city,address,family_members_count,children_count,average_income,has_social_support,housing_type,family_category,registration_date,last_update_date,contact_phone,email,has_disabled_member,has_elderly_member,children_under_7,children_7_18,working_members,education_level,health_status
FAM-25208,Усть-Каменогорск,East Adamburgh,sdv-id-cFkQXb,6,4,301616.3,False,частный дом,многодетная,2021-06-18,2024-10-01,+7 102 670 21 10,coxlaura@example.com,False,True,2,0,1,высшее,удовлетворительное
FAM-45250,Нур-Султан,Port Dale,sdv-id-PuDdID,3,0,356961.65,False,частный дом,инвалиды,2025-04-14,2025-06-02,8 (432) 314-2754,christopher82@example.net,True,False,0,0,0,среднее специальное,плохое
FAM-14912,Караганда,Robertborough,sdv-id-QAWVQC,3,0,327443.72,False,арендуемое жильё,малоимущая,2023-03-28,2025-06-17,+7 (605) 630-91-47,ronald17@example.com,True,True,0,-1,1,высшее,удовлетворительное
FAM-95190,Павлодар,East Jessicamouth,sdv-id-Jludmm,3,1,52293.85,True,общежитие,пенсионеры,2022-11-20,2025-06-17,+7 919 468 8887,michael34@example.org,False,True,1,0,0,высшее,плохое
FAM-94624,Усть-Каменогорск,New Sean,sdv-id-AfVIBK,6,5,229279.58,True,квартира,пенсионеры,2024-07-24,2024-12-03,8 (238) 059-7732,ramirezrachel@example.net,True,True,0,0,0,среднее,удовлетворительное
FAM-36644,Павлодар,New Jennifer,sdv-id-QsdDZT,4,1,183265.56,False,общежитие,обычная,2023-10-20,2025-06-17,+7 151 136 0047,lindsay09@example.net,True,False,1,0,1,начальное,удовлетворительное
FAM-69100,Алматы,Perezhaven,sdv-id-yzWdbO,7,0,95194.63,False,квартира,пенсионеры,2024-05-06,2025-03-24,+7 (954) 592-9071,eriklamb@example.com,True,True,0,-2,4,начальное,удовлетворительное
FAM-28780,Караганда,Brooksside,sdv-id-Eekcie,1,1,417122.37,False,частный дом,малоимущая,2023-12-20,2025-06-17,+77694031741,mcclurecatherine@example.com,False,False,1,0,0,среднее специальное,хорошее
FAM-87201,Павлодар,West Josephfurt,sdv-id-UIpEOT,8,0,408836.84,False,общежитие,обычная,2024-10-23,2025-06-17,88350769108,choitom@example.org,False,False,0,0,1,среднее специальное,хорошее
FAM-32459,Тараз,New Cesarbury,sdv-id-gqvDLn,7,0,343151.06,False,арендуемое жильё,малоимущая,2022-07-13,2024-05-14,86561652378,bryanttravis@example.org,False,False,0,0,4,среднее специальное,удовлетворительное
FAM-82458,Актобе,South Michael,sdv-id-UBCTLh,5,2,52293.85,False,квартира,инвалиды,2021-12-03,2025-06-17,8 031 574 1464,mgutierrez@example.com,True,True,0,1,0,среднее,плохое
FAM-35047,Тараз,Port Rebeccaview,sdv-id-lAZPlD,7,4,288855.25,False,квартира,пенсионеры,2022-05-30,2024-05-04,+7 851 483 95 86,staceybowman@example.net,False,True,0,0,1,среднее,удовлетворительное
FAM-67675,Усть-Каменогорск,Gloverview,sdv-id-zpkshq,4,3,391660.08,False,частный дом,многодетная,2022-12-19,2025-03-09,8 (251) 214-7233,robert23@example.org,True,False,0,0,0,среднее специальное,плохое
FAM-89359,Нур-Султан,Lake Kristaview,sdv-id-TjbFWj,2,0,322981.95,False,частный дом,инвалиды,2023-01-28,2025-06-17,+7 (036) 951-8736,danielwilson@example.org,True,False,0,0,0,среднее специальное,плохое
FAM-40661,Актобе,Washingtonport,sdv-id-abaZqw,2,1,379698.88,False,частный дом,малоимущая,2022-03-19,2025-06-17,8 597 891 2192,jamessmith@example.com,False,False,0,-1,0,среднее специальное,удовлетворительное
FAM-73082,Алматы,South Robert,sdv-id-oruFnI,2,1,257740.65,True,общежитие,малоимущая,2023-04-15,2025-06-17,+7 273 991 90 41,jennifer55@example.net,True,False,0,0,0,среднее,удовлетворительное
FAM-24489,Актобе,Lake Christian,sdv-id-SKkokS,7,5,452558.96,False,арендуемое жильё,пенсионеры,2022-02-22,2022-04-29,83291734003,dcole@example.org,True,True,1,1,1,среднее специальное,плохое
FAM-97180,Караганда,Port Michaelfort,sdv-id-NYWDmJ,7,0,52293.85,False,частный дом,инвалиды,2022-03-31,2025-06-17,+7 230 834 91 54,donald04@example.net,True,False,0,-2,1,начальное,удовлетворительное
FAM-13754,Актобе,Port Susanview,sdv-id-IuQCwp,7,5,254985.44,False,квартира,многодетная,2021-01-12,2025-05-16,+7 (974) 758-79-78,gilbertkelly@example.org,False,False,0,1,3,начальное,плохое
FAM-33360,Тараз,Melissaton,sdv-id-JFBLVb,4,0,52293.85,False,частный дом,инвалиды,2021-06-09,2025-06-17,+7 483 559 45 35,garnerkaren@example.org,True,True,0,-2,3,начальное,плохое
FAM-59251,Караганда,Murrayborough,sdv-id-VwLgBn,6,4,306238.87,False,частный дом,многодетная,2025-06-11,2025-06-17,8 743 603 63 10,floresandrew@example.net,True,True,0,0,4,высшее,удовлетворительное
FAM-40661,Караганда,Donaldmouth,sdv-id-WAFqdj,7,1,166710.3,True,арендуемое жильё,малоимущая,2022-06-04,2024-05-27,+7 (362) 021-95-55,rodgersdavid@example.com,False,True,0,1,1,среднее,удовлетворительное
FAM-71000,Караганда,Rosston,sdv-id-BRReWL,1,0,321855.08,False,квартира,малоимущая,2024-03-11,2025-06-17,+7 084 891 1621,fryemarie@example.org,True,True,0,0,1,высшее,плохое
FAM-76714,Тараз,Mcconnellchester,sdv-id-sgNAeS,8,5,497513.74,False,частный дом,многодетная,2024-10-04,2025-06-17,8 015 377 2640,rhowell@example.net,True,True,3,2,3,среднее специальное,плохое
FAM-57463,Актобе,New Lauraland,sdv-id-YJoPDT,6,2,334271.65,False,арендуемое жильё,малоимущая,2022-05-19,2025-04-21,83274267741,deckerbrandy@example.org,True,False,1,0,1,высшее,удовлетворительное
FAM-84080,Павлодар,East Frankberg,sdv-id-iRCFoN,1,1,343650.46,False,частный дом,многодетная,2021-06-12,2025-06-17,8 721 228 11 94,danielle96@example.org,False,True,0,4,0,среднее специальное,отличное
FAM-20514,Нур-Султан,Cookestad,sdv-id-lDSXzN,8,5,76429.5,False,частный дом,многодетная,2021-01-15,2025-03-06,8 259 940 51 19,mlewis@example.org,True,True,1,0,4,высшее,плохое
FAM-98842,Павлодар,Rileyville,sdv-id-XzMzfk,2,2,223347.97,True,арендуемое жильё,пенсионеры,2023-10-10,2025-03-25,+7 094 398 0014,rasmussenpeter@example.org,False,True,0,0,0,среднее,отличное
FAM-88313,Шымкент,Jasontown,sdv-id-WIBcUi,3,0,416821.27,False,арендуемое жильё,малоимущая,2021-11-12,2025-01-06,+75751190473,hatfieldmorgan@example.net,False,False,0,0,0,высшее,хорошее
FAM-49604,Тараз,New Cynthiastad,sdv-id-LSmuLo,8,0,52293.85,True,арендуемое жильё,малоимущая,2022-09-03,2025-06-17,+70704102514,uallen@example.com,True,False,0,-2,0,начальное,удовлетворительное
FAM-98842,Павлодар,East Robert,sdv-id-ALqNqZ,1,0,408377.22,True,частный дом,малоимущая,2022-05-09,2024-11-09,8 015 377 2640,dominguezkaren@example.com,True,False,0,0,1,высшее,плохое
FAM-17664,Актобе,Mooreside,sdv-id-yDkCUS,7,3,214771.48,True,квартира,многодетная,2022-12-31,2025-02-15,+7 (240) 279-91-00,wcrosby@example.org,True,True,0,0,1,среднее специальное,удовлетворительное
FAM-33336,Караганда,Rachelport,sdv-id-IqwlJJ,5,4,232099.18,False,общежитие,пенсионеры,2021-09-21,2025-02-09,8 411 483 7964,estone@example.com,True,True,0,0,0,среднее,удовлетворительное
FAM-27425,Алматы,East Christopherhaven,sdv-id-dleNXy,2,1,429921.23,False,частный дом,малоимущая,2021-11-03,2024-04-11,8 941 795 4245,leonard39@example.net,False,False,0,0,1,среднее специальное,отличное
FAM-36644,Павлодар,Reevesland,sdv-id-zVdsjH,7,0,202455.12,False,квартира,обычная,2021-07-03,2025-06-17,+76876587991,tyler44@example.org,True,False,0,0,0,начальное,плохое
FAM-23303,Актобе,Donnahaven,sdv-id-tfjjwM,8,1,318458.51,False,квартира,малоимущая,2023-10-07,2025-06-17,8 (086) 740-19-20,campbellmelissa@example.org,True,True,0,0,0,среднее специальное,плохое
FAM-36644,Алматы,Jasonfort,sdv-id-TMqlGM,4,0,464946.93,False,частный дом,пенсионеры,2023-05-13,2025-06-17,8 963 199 75 07,christianwolfe@example.com,True,True,1,0,0,среднее специальное,плохое
FAM-76666,Караганда,South Tammy,sdv-id-mnTMGU,3,0,138226.56,True,общежитие,пенсионеры,2025-06-11,2025-06-19,+78326528242,darleneschmitt@example.org,True,True,1,1,0,начальное,удовлетворительное
FAM-70196,Тараз,South Kathrynchester,sdv-id-YWFBdr,7,0,234570.22,False,арендуемое жильё,малоимущая,2022-09-16,2025-02-02,+7 461 709 6270,patriciastrong@example.org,True,False,0,0,3,начальное,плохое
FAM-37879,Алматы,South Catherineland,sdv-id-Cgphoi,8,0,353037.31,False,общежитие,пенсионеры,2022-08-29,2025-06-17,+7 (874) 812-92-45,smithjeffery@example.org,True,True,0,0,0,высшее,плохое
FAM-97180,Нур-Султан,Torrestown,sdv-id-cFKIti,8,4,280677.89,True,частный дом,многодетная,2023-02-02,2025-06-17,8 (086) 740-19-20,xhartman@example.net,True,True,1,0,2,высшее,плохое
FAM-51777,Шымкент,New Gregory,sdv-id-hLzWux,5,0,52293.85,False,частный дом,инвалиды,2021-01-08,2025-06-17,+7 933 721 72 93,jessicawhite@example.org,True,True,0,0,3,среднее,отличное
FAM-63010,Павлодар,Port Markshire,sdv-id-xdnjNu,3,1,94494.73,True,арендуемое жильё,малоимущая,2022-09-13,2025-06-17,+7 (542) 373-5489,villarrealkaren@example.org,False,True,0,0,1,высшее,хорошее
FAM-59306,Усть-Каменогорск,Lake Colleenport,sdv-id-gvqyLQ,7,1,166750.73,True,частный дом,малоимущая,2022-03-17,2025-06-17,+7 (704) 058-7839,lucas74@example.com,True,False,0,0,0,среднее,плохое
FAM-74166,Караганда,Brownton,sdv-id-IjzglP,4,0,214916.94,True,квартира,обычная,2023-09-23,2024-08-31,8 (485) 408-38-88,wwarren@example.com,True,False,0,0,0,среднее,плохое
FAM-87181,Алматы,South Cassandra,sdv-id-FPaARJ,1,0,261906.54,False,арендуемое жильё,малоимущая,2024-12-20,2025-03-19,8 843 830 7155,hernandezshelia@example.net,False,True,0,0,1,среднее,хорошее
FAM-75420,Павлодар,Jessestad,sdv-id-hHmsnv,2,2,369237.54,False,частный дом,многодетная,2023-10-09,2024-01-31,8 333 070 0631,melissaobrien@example.net,True,False,0,1,0,среднее специальное,плохое
FAM-61002,Тараз,New Matthewshire,sdv-id-XLGJaa,8,4,270271.92,True,общежитие,пенсионеры,2023-06-08,2025-06-17,+73042424138,mholmes@example.net,True,True,1,0,0,среднее,удовлетворительное
FAM-25379,Усть-Каменогорск,Markfurt,sdv-id-GAfAwl,5,0,497513.74,False,квартира,малоимущая,2022-04-19,2024-12-09,8 100 725 5343,kelleysarah@example.net,True,False,0,0,0,высшее,удовлетворительное
FAM-67675,Павлодар,West John,sdv-id-UibftC,6,0,497513.74,False,общежитие,малоимущая,2023-08-24,2025-06-17,8 (794) 608-9037,teresa77@example.net,True,True,0,-2,1,среднее специальное,удовлетворительное
FAM-48309,Нур-Султан,Tracymouth,sdv-id-gaKcgj,7,2,301838.61,False,частный дом,малоимущая,2024-04-13,2025-02-01,81409046463,emilyarmstrong@example.org,True,True,1,1,1,высшее,удовлетворительное
FAM-59251,Шымкент,West Jeffreyhaven,sdv-id-WaxEsK,7,0,108103.8,True,общежитие,малоимущая,2023-02-24,2025-04-26,+7 (800) 871-57-74,lewisstacy@example.net,True,False,0,0,0,высшее,плохое
FAM-24595,Караганда,Scottberg,sdv-id-QhTnNY,7,1,294011.06,True,частный дом,малоимущая,2021-02-01,2025-04-04,8 915 722 80 47,nguyenelizabeth@example.com,True,True,1,-1,1,высшее,плохое
FAM-81567,Тараз,Hickmanmouth,sdv-id-EJNEPh,5,5,426157.53,False,частный дом,пенсионеры,2023-07-30,2025-06-17,+7 (304) 041-1057,jamesboyd@example.com,False,True,1,1,0,среднее специальное,хорошее
FAM-37879,Алматы,West Stephanie,sdv-id-neSdQo,7,3,57252.67,True,квартира,пенсионеры,2022-02-06,2025-06-17,+7 (468) 312-1022,morgan94@example.org,False,True,1,0,1,среднее,удовлетворительное
FAM-55338,Актобе,West Jessica,sdv-id-eVtYgM,3,0,477452.27,False,общежитие,малоимущая,2022-06-23,2024-06-11,8 (524) 288-53-66,orobles@example.org,False,True,0,0,3,высшее,хорошее
FAM-25379,Шымкент,West Karenton,sdv-id-SpphPI,1,0,450293.66,False,частный дом,инвалиды,2025-06-11,2025-06-17,8 443 613 90 81,tammy46@example.org,True,False,0,0,0,высшее,хорошее
FAM-14606,Караганда,East Loritown,sdv-id-dsPpYb,4,2,459133.34,False,квартира,обычная,2023-03-08,2025-06-17,+7 (362) 021-95-55,jeffrey62@example.com,False,False,0,0,1,среднее специальное,хорошее
FAM-78669,Алматы,Georgeborough,sdv-id-RGykRQ,1,0,279326.12,True,частный дом,малоимущая,2021-06-21,2025-06-14,+7 (605) 630-91-47,phillipsjacqueline@example.com,False,False,1,3,0,начальное,плохое
FAM-23362,Шымкент,North Morganborough,sdv-id-FlSRSj,3,3,269654.02,False,квартира,малоимущая,2023-05-17,2025-06-17,8 (931) 606-9472,wardtammy@example.com,False,False,2,0,0,среднее,плохое
FAM-32265,Нур-Султан,Lake Claudia,sdv-id-PNyPGU,6,4,387636.39,False,квартира,инвалиды,2024-03-21,2025-06-17,8 (224) 295-6155,diazjames@example.org,True,True,0,0,0,высшее,отличное
FAM-42292,Тараз,Donaldfort,sdv-id-RDECuz,4,0,497513.74,False,арендуемое жильё,инвалиды,2022-12-31,2025-06-17,8 (794) 608-9037,barbara11@example.org,True,False,0,0,2,высшее,удовлетворительное
FAM-50398,Павлодар,Amandahaven,sdv-id-Uyproc,8,0,249378.1,True,частный дом,пенсионеры,2025-06-03,2025-06-07,+7 544 381 3405,swoods@example.com,False,True,0,0,0,среднее,удовлетворительное
